,age,race,earnwke,employed,unemployed,married,union,ne_states,so_states,ce_states,we_states,government,private,self,educ_lths,educ_hs,educ_somecol,educ_aa,educ_bac,educ_adv,female
3002,63,1,"830,76",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3003,47,1,1210,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3004,40,3,440,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3005,57,1,"1384,61",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3006,54,1,"307,69",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3007,36,1,346,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
3008,61,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3009,54,1,520,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3010,51,1,"961,53",1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3011,42,1,425,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3012,50,1,"1346,15",1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3013,58,1,1252,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3014,52,1,"1192,3",1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3015,52,1,143,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3016,22,1,"346,15",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3017,24,1,"538,46",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3018,45,1,"1788,46",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3019,51,1,336,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3020,30,1,540,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3021,24,1,"884,61",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3022,26,1,160,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3023,61,1,1076,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3024,58,1,"408,85",1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3025,49,1,"923,07",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3026,44,1,651,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3027,44,1,875,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3028,46,1,420,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3029,26,1,358,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3030,53,1,950,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3031,52,1,"230,76",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3032,43,1,"961,53",1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3033,39,1,"1615,38",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
3034,59,1,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3035,58,1,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
3036,52,1,"384,61",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3037,50,1,"1538,46",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3038,30,1,"653,84",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3039,41,1,900,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3040,35,3,"576,92",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3041,21,3,500,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3042,29,1,378,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3043,23,1,"607,5",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3044,59,1,625,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3045,28,2,"423,07",1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3046,36,1,"1307,69",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3047,32,1,"1269,23",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3048,27,1,"884,61",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3049,46,1,725,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3051,58,1,"730,76",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3052,23,1,91,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3053,31,1,"826,92",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
3054,18,1,56,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
3055,48,1,2000,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3056,47,1,"66,66",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
3057,52,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3058,49,1,1192,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3059,50,3,500,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3060,60,3,476,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3061,40,1,"865,38",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3062,47,1,640,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3063,47,1,"2307,69",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3064,47,1,400,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
3066,56,1,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
3067,54,1,1352,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3068,39,1,"692,3",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3069,60,1,"702,8",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3070,28,1,620,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3071,45,1,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3072,31,1,480,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3074,29,1,480,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3075,49,1,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3076,55,1,480,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3077,47,2,"692,3",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3078,29,1,"903,84",0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3079,25,1,"576,92",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3080,25,1,900,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
3081,27,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
3083,22,1,260,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3084,20,1,"158,25",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3085,24,1,350,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3086,24,1,600,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3087,24,1,100,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3088,42,1,500,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3089,38,1,769,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3090,19,1,"230,76",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3091,48,1,"1634,61",1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3092,19,1,"230,76",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3093,45,1,"230,76",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3095,36,1,"1153,84",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3098,51,1,2884,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3099,53,1,600,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3100,36,1,"461,53",1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3101,54,1,1000,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3102,29,1,280,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3103,37,1,280,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3105,49,2,400,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3106,23,2,330,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3107,25,1,500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3108,37,1,1250,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3110,56,1,"1057,69",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3111,32,1,"923,07",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3112,30,1,600,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3113,25,1,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3114,29,1,520,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3115,58,1,"1153,84",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
3116,41,1,1000,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3117,32,1,"498,75",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3118,21,1,192,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3119,33,1,240,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3120,23,1,144,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3121,61,1,800,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3122,35,1,1292,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3123,35,1,460,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3124,45,1,634,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3125,56,1,432,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3126,22,1,600,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3127,33,1,519,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3128,27,1,519,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3129,48,1,"1173,07",1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3130,38,1,,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3131,33,3,800,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
3132,54,1,"2019,23",1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3133,56,1,"2180,8",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
3134,58,1,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3135,31,3,"1153,84",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3136,28,3,"769,23",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3137,42,1,475,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3138,43,3,"393,75",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3139,44,2,"730,76",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3140,34,1,"992,3",1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3141,32,1,250,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3142,56,1,1000,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3143,42,1,,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3144,38,1,200,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3145,42,3,"1384,61",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
3146,30,2,750,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3147,60,1,"718,75",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3148,46,1,788,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3150,46,1,"393,75",1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3152,54,1,"2115,38",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3153,52,1,"1153,84",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
3154,38,1,480,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3156,38,1,1700,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3157,63,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3158,61,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3159,36,1,1550,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3160,39,1,1550,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
3161,29,1,1050,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3162,30,1,"769,23",1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3163,40,1,"458,4",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3164,29,2,222,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3165,40,1,300,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3166,21,1,650,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3167,23,3,650,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3168,54,1,450,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3169,53,1,"1153,84",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3170,53,1,544,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3171,47,1,"1903,84",1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3172,46,1,"1453,84",1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
3173,32,2,400,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3174,31,2,576,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3176,23,1,"517,94",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3177,41,1,346,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3178,35,1,351,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3179,23,2,450,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3180,26,1,"576,92",1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3181,60,1,938,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3183,30,1,"274,15",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3184,58,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3186,63,1,"1057,69",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3187,28,1,1440,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3188,25,1,"769,23",1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3189,45,1,"1442,3",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
3190,39,1,"1096,15",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
3191,23,1,400,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3192,22,1,150,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3193,29,1,"237,6",1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3194,41,1,1884,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3195,38,1,1135,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3196,35,1,"2884,61",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3197,56,2,400,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3198,49,1,560,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3199,55,1,1000,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3200,55,1,"753,84",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3201,54,1,"807,69",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
3202,36,1,400,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3203,47,1,673,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3204,53,1,"553,6",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3205,57,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3206,38,1,760,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
3207,27,1,"653,84",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3208,25,1,136,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
3209,50,1,300,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3210,56,1,96,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3211,51,3,"576,92",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3212,43,1,"461,53",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3213,53,1,600,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3214,18,1,150,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3215,50,1,"230,76",1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
3216,52,3,"480,8",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3217,44,1,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3218,31,1,1350,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3219,30,1,600,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
3220,26,2,296,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3221,18,1,224,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3222,31,1,600,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
3223,56,1,"2173,07",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3224,61,1,"1442,3",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
3225,19,1,345,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3227,50,2,296,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3228,53,2,420,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3229,37,1,,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
3230,59,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3231,60,1,200,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3232,56,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3233,35,1,570,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3234,33,1,480,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3235,38,1,826,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3236,26,1,805,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3237,42,1,"1923,07",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3238,38,1,270,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3239,44,1,700,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3240,35,1,480,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3241,55,1,846,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
3242,20,1,136,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3243,59,1,"894,23",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3245,55,1,850,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3246,34,1,"384,61",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3247,30,1,"505,5",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3248,55,1,"73,5",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3249,31,1,"1153,84",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3250,31,1,"538,46",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3251,29,1,"346,15",1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3252,40,1,"7,94",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3253,43,1,1884,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3254,40,1,"961,53",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3255,61,1,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3257,42,1,"2884,61",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3258,54,1,576,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3259,33,1,200,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3260,55,1,304,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3261,55,1,"412,5",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3262,48,1,720,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3263,35,3,"647,5",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3264,32,1,"2019,23",1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3265,33,1,625,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3266,36,1,,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
3267,28,1,769,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3268,48,3,"876,92",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3269,42,1,"2115,38",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3270,19,1,320,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3271,46,2,740,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3272,46,1,400,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3273,28,1,"576,92",1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3274,29,1,500,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3275,31,1,"601,5",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3276,40,1,1540,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3277,55,1,"788,46",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3278,45,1,,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3279,63,1,,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3280,39,1,"1307,69",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3281,57,1,"1846,15",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3282,52,1,1849,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3283,45,1,865,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3284,56,1,"865,38",1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3285,55,1,300,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3286,36,1,1280,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3287,51,1,"184,61",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3288,43,1,,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
3289,43,1,269,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3290,43,1,120,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3291,50,1,"961,53",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3292,28,1,"903,84",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3293,28,1,"1346,15",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3294,32,1,"1723,82",1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3295,31,1,50,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3296,43,1,,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3297,40,1,"1211,2",1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3298,23,3,786,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3299,25,3,550,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3300,46,1,"384,61",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3301,47,1,646,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3302,50,1,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3303,51,1,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
3304,51,1,760,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3306,52,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3307,51,1,,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3308,58,1,592,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3309,57,1,"2115,38",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3310,56,1,"416,66",1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3311,61,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3313,56,1,2500,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3314,55,1,"448,97",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3315,58,1,"480,76",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3316,38,1,"673,07",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3317,38,1,"692,3",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3318,61,1,"558,8",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3319,61,1,592,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3320,57,3,"1038,46",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3321,55,3,"1038,46",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
